date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+rfh+num,#indicator+rfh_avg+num,#indicator+r1h+num,#indicator+r1h_avg+num,#indicator+r3h+num,#indicator+r3h_avg+num,#indicator+rfq+pct,#indicator+r1q+pct,#indicator+r3q+pct,#status
2020-10-21,14486,CR301,9.0,152.7778,104.6333,360.8889,351.4222,862.2222,887.5815,143.9141,102.6193,97.1747,final
2020-11-01,14486,CR301,9.0,184.2222,83.6519,439.6667,312.4963,1023.1111,909.7815,213.4442,139.4331,112.3214,final
2020-11-11,14486,CR301,9.0,92.2222,55.4667,429.2222,243.7519,1066.2222,899.0852,160.7865,173.0912,118.3852,final
2020-11-21,14486,CR301,9.0,23.8889,50.6185,300.3333,189.737,1020.2222,863.3222,51.9411,155.371,117.9659,final
2020-12-01,14486,CR301,9.0,57.1111,41.0963,173.2222,147.1815,954.5556,808.5963,134.7421,116.5673,117.8304,final
2020-12-11,14486,CR301,9.0,10.6667,32.237,91.6667,123.9519,867.1111,727.4259,42.0728,75.8979,118.9423,final
2020-12-21,14486,CR301,9.0,20.1111,21.6852,87.8889,95.0185,749.1111,636.1778,94.1013,93.2111,117.4771,final
2021-01-01,14486,CR301,9.0,10.4444,17.5704,41.2222,71.4926,654.1111,531.1704,68.428,62.8551,122.7176,final
2021-01-11,14486,CR301,9.0,14.6667,12.2667,45.2222,51.5222,566.1111,419.2259,113.8996,89.7598,134.2209,final
2021-01-21,14486,CR301,9.0,12.0,11.1741,37.1111,41.0111,425.3333,325.7667,105.1065,92.3546,129.6535,final
2021-02-01,14486,CR301,9.0,4.8889,7.4296,31.5556,30.8704,246.0,249.5444,79.559,101.6765,98.6344,final
2021-02-11,14486,CR301,9.0,5.0,6.6,21.8889,25.2037,158.7778,200.6778,86.2069,90.5839,80.1118,final
2021-02-21,14486,CR301,9.0,2.8889,4.8037,12.7778,18.8333,137.7778,154.863,80.4685,78.9981,89.6367,final
2021-03-01,14486,CR301,9.0,5.6667,5.0407,13.5556,16.4444,86.3333,118.8074,106.2339,89.0756,74.7887,final
2021-03-11,14486,CR301,9.0,10.6667,5.5778,19.2222,15.4222,86.3333,92.1481,148.1092,114.9476,94.3075,final
2021-03-21,14486,CR301,9.0,14.6667,9.6667,31.0,20.2852,80.8889,80.1296,134.0909,135.3797,100.8424,final
2021-04-01,14486,CR301,9.0,38.6667,12.3111,64.0,27.5556,109.1111,74.8704,252.2465,197.0414,140.3448,final
2021-04-11,14486,CR301,9.0,131.5556,18.7481,184.8889,40.7259,226.0,81.3519,575.0156,384.1998,258.3418,final
2021-04-21,14486,CR301,9.0,10.3333,41.1815,180.5556,72.2407,224.3333,111.3593,33.2023,231.7046,193.0906,final
2021-05-01,14486,CR301,9.0,113.0,60.1296,254.8889,120.0593,332.4444,164.0593,181.1771,203.6678,196.7401,final
2021-05-11,14486,CR301,9.0,38.2222,87.3148,161.5556,188.6259,365.6667,244.7741,46.8205,86.3712,147.4509,final
2021-05-21,14486,CR301,9.0,123.7778,112.3926,275.0,259.837,486.5556,352.363,109.6984,105.6193,137.0326,final
2021-06-01,14486,CR301,9.0,40.5556,97.7519,202.5556,297.4593,521.4444,445.0741,44.3355,69.1329,116.782,final
2021-06-11,14486,CR301,9.0,84.1111,101.7481,248.4444,311.8926,594.8889,541.2444,83.4779,80.289,109.7315,final
2021-06-21,14486,CR301,9.0,101.1111,80.337,225.7778,279.837,681.3333,611.9148,124.3436,81.3484,111.1621,final
2021-07-01,14486,CR301,9.0,61.4444,63.3963,246.6667,245.4815,704.1111,663.0,97.1463,100.4639,106.1086,final
2021-07-11,14486,CR301,9.0,67.6667,60.6,230.2222,204.3333,640.2222,704.8519,110.7724,112.0788,90.959,final
2021-07-21,14486,CR301,9.0,93.2222,62.9963,222.3333,186.9926,723.1111,726.6667,144.4523,117.9401,99.5173,final
2021-08-01,14486,CR301,9.0,57.7778,61.4519,218.6667,185.0481,667.8889,727.9889,94.4711,117.236,91.8562,final
2021-08-11,14486,CR301,9.0,75.1111,66.163,226.1111,190.6111,704.7778,706.837,112.5742,117.6959,99.7127,final
2021-08-21,14486,CR301,9.0,115.3333,86.3815,248.2222,213.9963,696.3333,680.8259,131.6824,115.2797,102.2448,final
2021-09-01,14486,CR301,9.0,137.7778,95.8222,328.2222,248.3667,793.5556,678.8963,141.6134,130.9078,116.6439,final
2021-09-11,14486,CR301,9.0,95.7778,113.4074,348.8889,295.6111,805.2222,690.5556,85.111,117.4332,116.368,final
2021-09-21,14486,CR301,9.0,108.1111,112.9333,341.6667,322.163,812.2222,723.1519,95.9111,105.8717,112.149,final
2021-10-01,14486,CR301,9.0,68.4444,122.5778,272.3333,348.9185,819.2222,782.3333,57.5684,78.6622,104.6557,final
2021-10-11,14486,CR301,9.0,121.7778,124.2111,298.3333,359.7222,873.3333,845.9444,98.1168,83.3959,103.1998,final
2021-10-21,14486,CR301,9.0,119.0,104.6333,309.2222,351.4222,899.1111,887.5815,113.1043,88.3239,101.2845,final
2021-11-01,14486,CR301,9.0,50.7778,83.6519,291.5556,312.4963,892.1111,909.7815,62.9178,93.5067,98.0789,final
2021-11-11,14486,CR301,9.0,29.1111,55.4667,198.8889,243.7519,846.1111,899.0852,56.4131,82.3201,94.1728,final
2021-11-21,14486,CR301,9.0,100.5556,50.6185,180.4444,189.737,831.3333,863.3222,189.7849,95.3476,96.3371,final
2021-12-01,14486,CR301,9.0,11.1111,41.0963,140.7778,147.1815,704.6667,808.5963,34.951,95.9259,87.3039,final
2021-12-11,14486,CR301,9.0,65.0,32.237,176.6667,123.9519,673.8889,727.4259,187.9849,139.3536,92.74,final
2021-12-21,14486,CR301,9.0,13.1111,21.6852,89.2222,95.0185,578.8889,636.1778,67.8695,94.4807,91.1342,final
2022-01-01,14486,CR301,9.0,7.8889,17.5704,86.0,71.4926,518.3333,531.1704,57.1053,117.8021,97.6279,final
2022-01-11,14486,CR301,9.0,5.3333,12.2667,26.3333,51.5222,401.8889,419.2259,59.8456,59.0573,95.9609,final
2022-01-21,14486,CR301,9.0,6.7778,11.1741,20.0,41.0111,289.6667,325.7667,72.8189,58.8107,89.2485,final
2022-02-01,14486,CR301,9.0,4.6667,7.4296,16.7778,30.8704,243.5556,249.5444,77.7712,65.5188,97.6925,final
2022-02-11,14486,CR301,9.0,4.1111,6.6,15.5556,25.2037,218.5556,200.6778,78.5441,72.5934,108.4858,final
2022-02-21,14486,CR301,9.0,2.7778,4.8037,11.5556,18.8333,120.7778,154.863,79.3351,74.7592,79.3251,final
2022-03-01,14486,CR301,9.0,5.3333,5.0407,12.2222,16.4444,115.0,118.8074,102.9141,84.0336,97.0441,final
2022-03-11,14486,CR301,9.0,5.4444,5.5778,13.5556,15.4222,55.4444,92.1481,98.7395,92.6573,64.0682,final
2022-03-21,14486,CR301,9.0,11.1111,9.6667,21.8889,20.2852,53.4444,80.1296,109.8485,105.2953,70.3924,final
2022-04-01,14486,CR301,9.0,34.5556,12.3111,51.1111,27.5556,80.1111,74.8704,228.4981,162.7219,106.175,final
2022-04-11,14486,CR301,9.0,13.1111,18.7481,58.7778,40.7259,87.8889,81.3519,76.2633,135.587,107.1559,final
2022-04-21,14486,CR301,9.0,130.7778,41.1815,178.4444,72.2407,211.8889,111.3593,294.0091,229.1376,182.8364,final
2022-05-01,14486,CR301,9.0,76.5556,60.1296,220.4444,120.0593,283.7778,164.0593,125.2204,177.1842,168.7803,final
2022-05-11,14486,CR301,9.0,156.0,87.3148,363.3333,188.6259,435.6667,244.7741,174.4032,187.958,174.9262,final
2022-05-21,14486,CR301,9.0,100.6667,112.3926,333.2222,259.837,533.5556,352.363,90.0114,127.1961,150.0031,final
2022-06-01,14486,CR301,9.0,112.6667,97.7519,369.3333,297.4593,640.8889,445.0741,114.5154,123.3768,143.0292,final
2022-06-11,14486,CR301,9.0,200.1111,101.7481,413.4444,311.8926,835.5556,541.2444,192.1449,131.5484,153.3903,final
2022-06-21,14486,CR301,9.0,114.8889,80.337,427.6667,279.837,939.3333,611.9148,140.4887,151.0044,152.6468,final
2022-07-01,14486,CR301,9.0,85.0,63.3963,400.0,245.4815,989.7778,663.0,131.5861,160.4813,148.5554,final
2022-07-11,14486,CR301,9.0,59.1111,60.6,259.0,204.3333,1035.7778,704.8519,97.7304,125.5054,146.2929,final
2022-07-21,14486,CR301,9.0,42.1111,62.9963,186.2222,186.9926,947.1111,726.6667,69.2848,99.6089,129.9246,final
2022-08-01,14486,CR301,9.0,76.7778,61.4519,178.0,185.0481,947.3333,727.9889,123.0632,96.3865,129.7219,final
2022-08-11,14486,CR301,9.0,76.5556,66.163,195.4444,190.6111,867.8889,706.837,114.6039,102.4093,122.467,final
2022-08-21,14486,CR301,9.0,41.5556,86.3815,194.8889,213.9963,808.7778,680.8259,50.9464,91.4698,118.5216,final
2022-09-01,14486,CR301,9.0,179.7778,95.8222,297.8889,248.3667,875.8889,678.8963,183.2709,119.1674,128.5954,final
2022-09-11,14486,CR301,9.0,167.5556,113.4074,388.8889,295.6111,843.3333,690.5556,145.7304,130.5217,121.8081,final
2022-09-21,14486,CR301,9.0,85.5556,112.9333,432.8889,322.163,814.0,723.1519,76.7854,133.3348,112.3915,final
2022-10-01,14486,CR301,9.0,174.4444,122.5778,427.5556,348.9185,903.4444,782.3333,140.6549,121.9094,115.2854,final
2022-10-11,14486,CR301,9.0,114.1111,124.2111,374.1111,359.7222,958.4444,845.9444,92.1833,103.8918,113.1434,final
2022-10-21,14486,CR301,9.0,43.2222,104.6333,331.7778,351.4222,959.5556,887.5815,43.985,94.5647,108.0187,final
2022-11-01,14486,CR301,9.0,109.1111,83.6519,266.4444,312.4963,991.8889,909.7815,128.7182,85.7202,108.9268,final
2022-11-11,14486,CR301,9.0,36.4444,55.4667,188.7778,243.7519,951.7778,899.0852,68.541,78.3355,105.7962,final
2022-11-21,14486,CR301,9.0,89.1111,50.6185,234.6667,189.737,999.3333,863.3222,169.2082,122.4944,115.574,final
2022-12-01,14486,CR301,9.0,12.1111,41.0963,137.6667,147.1815,831.6667,808.5963,37.1204,93.9466,102.8183,final
2022-12-11,14486,CR301,9.0,9.6667,32.237,110.8889,123.9519,673.7778,727.4259,39.3873,90.248,92.7249,final
2022-12-21,14486,CR301,9.0,11.2222,21.6852,33.0,95.0185,599.4444,636.1778,60.7911,40.9452,94.3153,final
2023-01-01,14486,CR301,9.0,12.1111,17.5704,33.0,71.4926,437.1111,531.1704,75.8123,52.7655,82.6193,final
2023-01-11,14486,CR301,9.0,11.7778,12.2667,35.1111,51.5222,334.7778,419.2259,97.1686,73.3249,80.3255,final
2023-01-21,14486,CR301,9.0,11.5556,11.1741,35.4444,41.0111,303.1111,325.7667,102.3586,89.0873,93.2526,final
2023-02-01,14486,CR301,9.0,3.4444,7.4296,26.7778,30.8704,197.4444,249.5444,67.938,89.9864,79.9264,final
2023-02-11,14486,CR301,9.0,2.8889,6.6,17.8889,25.2037,163.8889,200.6778,68.0077,79.2215,82.5378,final
2023-02-21,14486,CR301,9.0,2.3333,4.8037,8.6667,18.8333,77.1111,154.863,74.8017,64.7399,52.8385,final
2023-03-01,14486,CR301,9.0,35.8889,5.0407,41.1111,16.4444,100.8889,118.8074,407.2298,193.2773,86.0889,final
2023-03-11,14486,CR301,9.0,38.0,5.5778,76.2222,15.4222,129.2222,92.1481,406.5126,339.1608,136.2944,final
2023-03-21,14486,CR301,9.0,20.7778,9.6667,94.6667,20.2852,138.7778,80.1296,175.7576,345.6035,165.0709,final
2023-04-01,14486,CR301,9.0,3.2222,12.3111,62.0,27.5556,129.8889,74.8704,47.4968,191.716,164.8265,final
2023-04-11,14486,CR301,9.0,3.3333,18.7481,27.3333,40.7259,121.4444,81.3519,35.0905,73.5981,143.8881,final
2023-04-21,14486,CR301,9.0,49.8889,41.1815,56.4444,72.2407,159.7778,111.3593,118.8548,80.7926,139.8968,final
2023-05-01,14486,CR301,9.0,26.1111,60.1296,79.3333,120.0593,182.4444,164.0593,47.768,68.6866,110.5626,final
2023-05-11,14486,CR301,9.0,27.0,87.3148,103.0,188.6259,206.5556,244.7741,34.664,56.8909,84.9991,final
2023-05-21,14486,CR301,9.0,82.2222,112.3926,135.3333,259.837,286.4444,352.363,74.2996,53.8597,81.8087,final
2023-06-01,14486,CR301,9.0,106.0,97.7519,215.2222,297.4593,356.5556,445.0741,108.0273,73.2527,80.5485,final
2023-06-11,14486,CR301,9.0,110.7778,101.7481,299.0,311.8926,429.3333,541.2444,108.4588,95.9948,79.6985,final
2023-06-21,14486,CR301,9.0,136.8889,80.337,353.6667,279.837,545.4444,611.9148,166.2688,125.4728,89.312,final
2023-07-01,14486,CR301,9.0,77.6667,63.3963,325.3333,245.4815,619.8889,663.0,120.8642,131.2554,93.5942,final
2023-07-11,14486,CR301,9.0,30.3333,60.6,244.8889,204.3333,646.8889,704.8519,53.8618,118.9217,91.8916,final
2023-07-21,14486,CR301,9.0,55.8889,62.9963,163.8889,186.9926,652.8889,726.6667,89.5474,88.2718,89.9849,final
2023-08-01,14486,CR301,9.0,50.2222,61.4519,136.4444,185.0481,677.0,727.9889,83.1011,75.0812,93.0908,final
2023-08-11,14486,CR301,9.0,71.4444,66.163,177.5556,190.6111,721.4444,706.837,107.4217,93.4921,102.0378,final
2023-08-21,14486,CR301,9.0,96.6667,86.3815,218.3333,213.9963,735.8889,680.8259,111.2552,101.9362,107.9706,final
2023-09-01,14486,CR301,9.0,82.3333,95.8222,250.4444,248.3667,712.2222,678.8963,86.6211,100.8042,104.8376,final
2023-09-11,14486,CR301,9.0,98.3333,113.4074,277.3333,295.6111,699.7778,690.5556,87.2693,94.0193,101.3164,final
2023-09-21,14486,CR301,9.0,99.2222,112.9333,279.8889,322.163,662.1111,723.1519,88.3738,87.2731,91.6742,final
2023-10-01,14486,CR301,9.0,137.3333,122.5778,334.8889,348.9185,721.7778,782.3333,111.5659,96.0911,92.3573,final
2023-10-11,14486,CR301,9.0,125.0,124.2111,361.5556,359.7222,816.4444,845.9444,100.6105,100.4959,96.5535,final
2023-10-21,14486,CR301,9.0,173.3333,104.6333,435.6667,351.4222,933.8889,887.5815,162.6634,123.3091,105.1591,final
2023-11-01,14486,CR301,9.0,92.4444,83.6519,390.7778,312.4963,976.1111,909.7815,109.9181,124.2736,107.2115,final
2023-11-11,14486,CR301,9.0,101.1111,55.4667,366.8889,243.7519,1005.7778,899.0852,175.487,148.5266,111.7363,final
2023-11-21,14486,CR301,9.0,26.0,50.6185,219.5556,189.737,935.1111,863.3222,55.7368,114.9289,108.2202,final
2023-12-01,14486,CR301,9.0,5.5556,41.0963,132.6667,147.1815,858.3333,808.5963,22.8989,90.7656,106.0759,final
2023-12-11,14486,CR301,9.0,24.1111,32.237,55.6667,123.9519,784.1111,727.4259,78.1778,49.0226,107.6869,final
2023-12-21,14486,CR301,9.0,62.1111,21.6852,91.7778,95.0185,747.0,636.1778,251.492,96.9141,117.1504,final
2024-01-01,14486,CR301,9.0,9.6667,17.5704,95.8889,71.4926,619.3333,531.1704,64.982,129.9368,116.2912,final
2024-01-11,14486,CR301,9.0,8.0,12.2667,79.7778,51.5222,502.3333,419.2259,75.2896,145.9274,119.3622,final
2024-01-21,14486,CR301,9.0,10.6667,11.1741,28.3333,41.0111,339.6667,325.7667,96.8628,75.147,104.1398,final
2024-02-01,14486,CR301,9.0,4.7778,7.4296,23.4444,30.8704,252.0,249.5444,78.6651,81.8305,100.9461,final
2024-02-11,14486,CR301,9.0,7.3333,6.6,22.7778,25.2037,158.2222,200.6778,106.3218,93.1089,79.8481,final
2024-02-21,14486,CR301,9.0,5.0,4.8037,17.1111,18.8333,137.2222,154.863,102.0023,94.027,89.2998,final
2024-03-01,14486,CR301,9.0,2.8889,5.0407,15.2222,16.4444,134.5556,118.8074,78.5688,95.3782,112.2261,final
2024-03-11,14486,CR301,9.0,3.3333,5.5778,11.2222,15.4222,113.7778,92.1481,78.7815,83.479,121.1748,final
2024-03-21,14486,CR301,9.0,4.2222,9.6667,10.4444,20.2852,55.8889,80.1296,62.8788,67.5064,73.1046,final
2024-04-01,14486,CR301,9.0,11.1111,12.3111,18.6667,27.5556,57.3333,74.8704,93.068,76.3314,79.3367,final
2024-04-11,14486,CR301,9.0,4.6667,18.7481,20.0,40.7259,54.0,81.3519,40.7049,59.1414,70.0588,final
2024-04-21,14486,CR301,9.0,43.1111,41.1815,58.8889,72.2407,86.4444,111.3593,104.1784,83.7649,79.4702,final
2024-05-01,14486,CR301,9.0,21.2222,60.1296,69.0,120.0593,102.8889,164.0593,40.2616,60.7415,64.8566,prelim
2024-05-11,14486,CR301,9.0,94.4444,87.3148,158.7778,188.6259,190.0,244.7741,107.7232,84.9727,78.5009,prelim
2024-05-21,14486,CR301,9.0,137.7778,112.3926,253.4444,259.837,322.7778,352.363,121.6242,97.6309,91.8355,prelim
2020-01-01,14485,CR306,4.0,48.0,48.0333,191.0,166.1667,610.75,706.1,99.9371,114.0965,86.6848,final
2020-01-11,14485,CR306,4.0,32.75,38.2083,151.0,138.575,568.75,640.075,87.3674,108.3628,89.0282,final
2020-01-21,14485,CR306,4.0,71.75,36.9167,152.5,123.1583,559.5,586.5917,183.1014,122.0352,95.4589,final
2020-02-01,14485,CR306,4.0,12.0,22.975,116.5,98.1,470.0,505.6167,60.7685,117.0213,93.0924,final
2020-02-11,14485,CR306,4.0,8.0,20.7583,91.75,80.65,431.0,448.0,50.4691,112.2449,96.2882,final
2020-02-21,14485,CR306,4.0,7.25,14.6167,27.25,58.35,341.25,382.2417,62.4469,54.4989,89.5494,final
2020-03-01,14485,CR306,4.0,4.0,14.7167,19.25,50.0917,326.75,314.3583,45.6467,48.6756,103.8204,final
2020-03-11,14485,CR306,4.0,3.5,14.3667,14.75,43.7,257.5,262.925,43.8898,46.0894,98.0123,final
2020-03-21,14485,CR306,4.0,4.25,17.3833,11.75,46.4667,191.5,227.975,41.3254,38.5183,84.6728,final
2020-04-01,14485,CR306,4.0,13.25,18.8,21.0,50.55,156.75,198.7417,76.6807,51.1974,79.8834,final
2020-04-11,14485,CR306,4.0,8.25,25.7167,25.75,61.9,132.25,186.25,43.1362,49.7218,72.4841,final
2020-04-21,14485,CR306,4.0,47.5,43.025,69.0,87.5417,108.0,192.3583,109.3181,80.991,58.3124,final
2020-05-01,14485,CR306,4.0,71.75,58.4833,127.5,127.225,167.75,227.8667,120.8979,100.2004,74.7267,final
2020-05-11,14485,CR306,4.0,49.5,76.1083,168.75,177.6167,209.25,283.2167,67.1941,95.2741,74.7741,final
2020-05-21,14485,CR306,4.0,159.5,95.2,280.75,229.7917,361.5,363.8,164.1717,121.2511,99.3847,final
2020-06-01,14485,CR306,4.0,73.25,78.1583,282.25,249.4667,430.75,427.2417,94.0976,112.6349,100.8024,final
2020-06-11,14485,CR306,4.0,65.5,77.8417,298.25,251.2,492.75,490.7167,85.1021,118.013,100.4061,final
2020-06-21,14485,CR306,4.0,96.5,72.0333,235.25,228.0333,585.0,545.3667,131.7611,103.0318,107.1364,final
2020-07-01,14485,CR306,4.0,48.0,68.7333,210.0,218.6083,619.75,595.3,71.8807,96.2345,104.0393,final
2020-07-11,14485,CR306,4.0,39.0,75.35,183.5,216.1167,650.5,644.9333,54.7604,85.5753,100.85,final
2020-07-21,14485,CR306,4.0,69.0,74.1167,156.0,218.2,672.0,676.025,93.5328,72.7432,99.4133,final
2020-08-01,14485,CR306,4.0,26.0,65.825,134.0,215.2917,626.25,683.3667,43.7699,63.9171,91.7624,final
2020-08-11,14485,CR306,4.0,56.0,67.15,151.0,207.0917,632.75,674.4083,84.5461,74.1622,93.9132,final
2020-08-21,14485,CR306,4.0,65.25,80.125,147.25,213.1,538.5,659.3333,82.5257,70.4841,81.9472,final
2020-09-01,14485,CR306,4.0,75.25,71.4,196.5,218.675,540.5,652.575,105.0393,90.3028,83.0849,final
2020-09-11,14485,CR306,4.0,71.75,80.15,212.25,231.675,546.75,654.8833,90.1351,91.9623,83.7365,final
2020-09-21,14485,CR306,4.0,102.25,84.3083,249.25,235.8583,552.5,667.1583,120.0896,105.4469,83.0677,final
2020-10-01,14485,CR306,4.0,98.25,94.9333,272.25,259.3917,602.75,693.3583,103.3189,104.7731,87.1178,final
2020-10-11,14485,CR306,4.0,74.5,104.2333,275.0,283.475,638.25,722.2417,72.78,97.1122,88.5295,final
2020-10-21,14485,CR306,4.0,137.75,90.4,310.5,289.5667,707.0,738.525,149.6331,106.9879,95.7884,final
2020-11-01,14485,CR306,4.0,260.0,103.95,472.25,298.5833,941.0,776.65,243.2308,156.2787,120.8924,final
2020-11-11,14485,CR306,4.0,131.0,78.375,528.75,272.725,1016.0,787.875,163.1184,190.5562,128.5916,final
2020-11-21,14485,CR306,4.0,42.5,80.375,433.5,262.7,993.25,788.125,55.6369,162.6329,125.7009,final
2020-12-01,14485,CR306,4.0,85.5,82.6,259.0,241.35,1003.5,799.325,103.3105,107.0221,125.2278,final
2020-12-11,14485,CR306,4.0,27.0,65.8,155.0,228.775,958.75,784.975,45.1977,69.1027,121.8592,final
2020-12-21,14485,CR306,4.0,52.0,52.3333,164.5,200.7333,908.5,753.0,99.4186,82.8061,120.3801,final
2021-01-01,14485,CR306,4.0,24.75,48.0333,103.75,166.1667,835.0,706.1,56.0968,64.5695,118.0003,final
2021-01-11,14485,CR306,4.0,44.0,38.2083,120.75,138.575,804.5,640.075,113.4041,88.0027,125.2932,final
2021-01-21,14485,CR306,4.0,36.75,36.9167,105.5,123.1583,703.5,586.5917,99.6024,86.7388,119.596,final
2021-02-01,14485,CR306,4.0,15.5,22.975,96.25,98.1,459.0,505.6167,73.2797,98.2886,90.959,final
2021-02-11,14485,CR306,4.0,12.75,20.7583,65.0,80.65,340.75,448.0,68.9097,82.7358,76.583,final
2021-02-21,14485,CR306,4.0,9.5,14.6167,37.75,58.35,307.75,382.2417,73.9167,69.861,81.0087,final
2021-03-01,14485,CR306,4.0,14.5,14.7167,36.75,50.0917,236.75,314.3583,98.9011,77.7978,76.0733,final
2021-03-11,14485,CR306,4.0,34.25,14.3667,58.25,43.7,244.0,262.925,202.6678,127.095,93.0659,final
2021-03-21,14485,CR306,4.0,29.25,17.3833,78.0,46.4667,221.25,227.975,153.0156,155.8442,97.1741,final
2021-04-01,14485,CR306,4.0,62.5,18.8,126.0,50.55,259.0,198.7417,283.6134,224.6078,128.8674,final
2021-04-11,14485,CR306,4.0,150.5,25.7167,242.25,61.9,365.5,186.25,506.2398,350.8345,191.3376,final
2021-04-21,14485,CR306,4.0,9.75,43.025,222.75,87.5417,338.5,192.3583,30.7132,238.616,172.2192,final
2021-05-01,14485,CR306,4.0,72.5,58.4833,232.75,127.225,395.5,227.8667,122.0793,176.8993,170.4737,final
2021-05-11,14485,CR306,4.0,38.5,76.1083,120.75,177.6167,421.25,283.2167,53.632,69.69,147.0755,final
2021-05-21,14485,CR306,4.0,71.0,95.2,182.0,229.7917,482.75,363.8,75.8483,80.0695,131.8218,final
2021-06-01,14485,CR306,4.0,28.25,78.1583,137.75,249.4667,496.5,427.2417,39.984,56.9437,115.8398,final
2021-06-11,14485,CR306,4.0,61.5,77.8417,160.75,251.2,523.75,490.7167,80.2736,65.3714,106.5972,final
2021-06-21,14485,CR306,4.0,75.5,72.0333,165.25,228.0333,570.0,545.3667,104.5002,73.6241,104.4355,final
2021-07-01,14485,CR306,4.0,73.25,68.7333,210.25,218.6083,580.75,595.3,106.1257,96.3438,97.5962,final
2021-07-11,14485,CR306,4.0,101.5,75.35,250.25,216.1167,531.75,644.9333,132.5451,115.0955,82.7183,final
2021-07-21,14485,CR306,4.0,129.25,74.1167,304.0,218.2,651.25,676.025,169.6861,137.5986,96.3886,final
2021-08-01,14485,CR306,4.0,59.75,65.825,290.5,215.2917,638.5,683.3667,91.4225,133.3827,93.5292,final
2021-08-11,14485,CR306,4.0,67.5,67.15,256.5,207.0917,667.5,674.4083,100.4851,122.7592,98.9906,final
2021-08-21,14485,CR306,4.0,107.5,80.125,234.75,213.1,704.0,659.3333,132.1586,109.7042,106.6733,final
2021-09-01,14485,CR306,4.0,97.75,71.4,272.75,218.675,773.5,652.575,134.4895,123.6471,118.2508,final
2021-09-11,14485,CR306,4.0,55.0,80.15,260.25,231.675,767.0,654.8833,70.4639,111.8237,116.8626,final
2021-09-21,14485,CR306,4.0,77.0,84.3083,229.75,235.8583,768.5,667.1583,91.8167,97.5155,114.9657,final
2021-10-01,14485,CR306,4.0,53.25,94.9333,185.25,259.3917,748.5,693.3583,58.2889,72.4781,107.8398,final
2021-10-11,14485,CR306,4.0,90.0,104.2333,220.25,283.475,737.0,722.2417,86.9698,78.4564,102.0155,final
2021-10-21,14485,CR306,4.0,99.25,90.4,242.5,289.5667,707.0,738.525,109.2767,84.2884,95.7884,final
2021-11-01,14485,CR306,4.0,95.25,103.95,284.5,298.5833,742.5,776.65,92.0147,95.4361,95.6588,final
2021-11-11,14485,CR306,4.0,42.25,78.375,236.75,272.725,717.25,787.875,56.6717,87.2756,91.1484,final
2021-11-21,14485,CR306,4.0,94.25,80.375,231.75,262.7,704.0,788.125,116.2518,88.6505,89.4597,final
2021-12-01,14485,CR306,4.0,28.25,82.6,164.75,241.35,634.5,799.325,37.9566,69.5246,79.6343,final
2021-12-11,14485,CR306,4.0,142.0,65.8,264.5,228.775,721.5,784.975,207.6271,114.9618,92.0155,final
2021-12-21,14485,CR306,4.0,33.75,52.3333,204.0,200.7333,678.25,753.0,67.5872,101.5501,90.2031,final
2022-01-01,14485,CR306,4.0,14.5,48.0333,190.25,166.1667,639.5,706.1,36.7693,113.6708,90.6996,final
2022-01-11,14485,CR306,4.0,15.75,38.2083,64.0,138.575,565.25,640.075,48.0231,49.8065,88.4898,final
2022-01-21,14485,CR306,4.0,19.0,36.9167,49.25,123.1583,485.0,586.5917,57.2565,44.4959,82.9713,final
2022-02-01,14485,CR306,4.0,14.25,22.975,49.0,98.1,404.0,505.6167,68.8114,54.5791,80.2922,final
2022-02-11,14485,CR306,4.0,13.0,20.7583,46.25,80.65,374.75,448.0,69.8803,62.0518,84.0066,final
2022-02-21,14485,CR306,4.0,8.5,14.6167,35.75,58.35,289.0,382.2417,68.819,66.9349,76.2285,final
2022-03-01,14485,CR306,4.0,16.5,14.7167,38.0,50.0917,277.25,314.3583,109.0448,79.878,88.5595,final
2022-03-11,14485,CR306,4.0,15.0,14.3667,40.0,43.7,150.25,262.925,103.2702,93.1099,58.7158,final
